rank,designation,ra_value,dec_value,w1mpro_value,w2mpro_value,w1_w2_color,pm_total,ml_ensemble_score,if_score
669,J091447.74-651026.9,138.6989553,-65.1741477,16.917,14.806,2.1110000000000024,220.55384830013736,0.21161094048758647,-0.028323292537792866
670,J043532.63-553556.9,68.8859852,-55.5991547,14.751,12.812,1.939,54.74486277268398,0.21140066464859741,-0.02840761595156982
671,J190808.82-445156.6,287.0367731,-44.8657455,16.433,14.713,1.7200000000000006,496.6135318333563,0.21131526771394502,-0.028441861260448842
672,J024352.96+293726.6,40.9706786,29.6240614,16.362,14.095,2.2669999999999977,413.1646161035574,0.21120219347219663,-0.028487205538328342
673,J134142.90+392718.9,205.4287503,39.4552626,16.723,14.697,2.026,883.801448290282,0.21114783361144313,-0.028509004566943386
674,J051355.39-495113.4,78.4808061,-49.8537335,16.902,14.783,2.1190000000000015,524.2642463491097,0.2108532540244531,-0.02862713490718327
675,J220722.57-712546.8,331.8440456,-71.4296756,15.917,14.407,1.5099999999999998,386.90825785966365,0.21079569500185766,-0.0286502168423321
676,J134341.25+614258.1,205.9219109,61.7161411,16.762,14.779,1.9830000000000005,773.1144805266553,0.21054477565175517,-0.028750838845720883
677,J083219.46-730115.8,128.0811012,-73.0210655,14.527,13.004,1.5229999999999997,303.60006587614566,0.21052836373295786,-0.02875742024387995
678,J183814.83+350523.8,279.5617976,35.0899686,15.605,13.403,2.202,221.2690669750293,0.2104708101424745,-0.028780500000679443
679,J220906.47+642117.1,332.2769635,64.3547604,14.205,12.217,1.9879999999999995,221.2690669750293,0.21010534560962785,-0.02892705614889024
680,J030110.48+174608.2,45.2936899,17.7689492,14.745,12.465,2.2799999999999994,55.14526271584895,0.2100219143330203,-0.02896051320269699
681,J190347.30-694847.2,285.9471132,-69.8131285,13.297,11.567,1.7300000000000004,447.93079822669034,0.2100065022861726,-0.028966693638878993
682,J004510.19-565639.0,11.2924659,-56.9441937,15.776,14.267,1.5090000000000003,221.46105752479374,0.20994660835984644,-0.028990711901541066
683,J022234.03-690936.7,35.641795,-69.1602132,13.686,11.985,1.7010000000000005,199.6722314193939,0.20989858173851453,-0.02900997121674509
684,J193448.86+474914.5,293.7036245,47.8206979,15.747,13.567,2.1799999999999997,470.26907191521747,0.20988188553620377,-0.029016666616381692
685,J230620.08+670131.6,346.5836667,67.0254582,13.596,11.77,1.8260000000000005,55.0,0.20972875144387917,-0.029078075428219163
686,J182847.84-300208.4,277.1993462,-30.0356732,13.742,11.815,1.9270000000000014,469.6594510919588,0.20967553474688522,-0.029099416032931702
687,J094108.27-740421.2,145.2844843,-74.0725772,16.643,14.546,2.0970000000000013,551.9202840990716,0.20960681170636306,-0.029126974888051826
688,J020247.56+060048.7,30.6981894,6.0135408,16.752,15.109,1.642999999999999,110.3675676999362,0.20959616614272103,-0.029131243900945514
689,J113901.65+693649.8,174.7569002,69.6138491,16.104,13.753,2.350999999999999,129.75746606650424,0.20959445783265998,-0.029131928956046604
690,J103411.71+010023.7,158.5488212,1.0065837,16.613,14.369,2.2439999999999998,634.2397023208181,0.2094548433106092,-0.0291879162400292
691,J212443.06-325824.6,321.1794254,-32.9735155,15.422,13.263,2.1590000000000007,110.2905254316979,0.20929557747242647,-0.02925178396367345
692,J130953.49+150258.3,197.4728844,15.049532,14.483,12.359,2.1240000000000006,220.6354459283458,0.20916272657930243,-0.029305058942317663
693,J094355.93-725631.5,145.9830598,-72.9421007,15.163,13.653,1.5099999999999998,220.592384274707,0.20872151967588948,-0.029481988790542757
694,J184707.52-272604.2,281.7813602,-27.4345199,15.491,13.467,2.023999999999999,804.0503715564093,0.20860117349311239,-0.029530249213687798
695,J060655.98-114530.2,91.7332533,-11.7583891,16.135,13.683,2.4520000000000017,232.2003445303215,0.20855318398185338,-0.029549493647258007
696,J151035.56+832105.9,227.6481852,83.3516403,16.093,13.694,2.398999999999999,165.3027525481654,0.2083668537917585,-0.029624214536705162
697,J141550.63-303835.8,213.9609594,-30.6433004,14.14,12.488,1.652000000000001,432.1400236034612,0.20790166450294223,-0.02981076164108981
698,J182938.52+325442.2,277.4105041,32.9117363,14.564,12.526,2.0380000000000003,998.190863512585,0.20789846374370857,-0.029812045188198966
699,J015355.40-022939.1,28.4808473,-2.4941986,16.53,14.413,2.117000000000001,110.01818031580054,0.20757755879485482,-0.029940732349383825
700,J104611.51+024351.6,161.5479674,2.7310191,16.853,14.862,1.9910000000000014,551.2404194178798,0.20742738569576455,-0.030000953763473226
701,J072844.28-860411.8,112.1845139,-86.069954,15.897,13.64,2.2569999999999997,55.036351623268054,0.2070096907795974,-0.030168454991468918
702,J054726.73-180238.7,86.8613835,-18.044084,15.52,13.967,1.552999999999999,385.7162169263823,0.20693862327407367,-0.030196954008299304
703,J200713.97-370314.9,301.8082476,-37.0541585,15.816,13.523,2.293000000000001,330.84739684634064,0.2068172753953232,-0.03024561612487925
704,J154514.90+444217.0,236.3121215,44.7047334,16.33,14.692,1.6379999999999981,469.23341739479724,0.2066739291847261,-0.030303099865701066
705,J212455.08-611952.3,321.2295308,-61.3312099,16.632,14.672,1.9600000000000009,109.78615577567146,0.206521354640054,-0.03036428429147281
706,J212723.37-564500.8,321.8473959,-56.7502311,16.316,14.721,1.5949999999999989,346.2210276687423,0.20618444184867724,-0.030499390810845628
707,J040353.77+731229.4,60.9740424,73.2081851,16.24,14.661,1.5789999999999988,275.4941015702514,0.20605944096814577,-0.030549517829823236
708,J190931.52-503154.3,287.3813459,-50.5317736,14.785,13.21,1.5749999999999993,993.068980484236,0.20602273154381023,-0.030564238798207632
709,J223856.85-664919.1,339.7369083,-66.8219972,15.501,13.286,2.215,574.4258002562211,0.20591990904321675,-0.030605471991259237
710,J163136.05-072925.9,247.9002153,-7.4905535,14.176,12.17,2.0060000000000002,381.9960732782472,0.20591761555256965,-0.030606391711574032
711,J021843.96-593658.2,34.6831952,-59.6161689,13.923,12.404,1.5190000000000001,145.45446022724775,0.20579191026698243,-0.030656801206366602
712,J234901.83-235109.4,357.2576475,-23.8526223,14.717,12.974,1.7430000000000003,279.12183719659055,0.20577914723146778,-0.030661919353700717
713,J055347.24-333839.1,88.4468432,-33.6442038,16.532,14.244,2.2880000000000003,331.02416830195347,0.20573196749730935,-0.03068083905586172
714,J150218.24+394421.8,225.5760264,39.7393974,16.915,14.819,2.0959999999999983,221.10857061633772,0.2056435805295305,-0.03071628340787258
715,J222125.03-632421.4,335.3543113,-63.4059466,13.296,11.488,1.8079999999999998,170.17931719218996,0.2054140657525338,-0.030808321892187573
716,J051529.51-000740.7,78.8729832,-0.1279761,13.751,12.129,1.6219999999999999,246.41834347304587,0.20491175357265298,-0.031009755770625202
717,J065132.44-420801.0,102.8851974,-42.1336314,16.174,13.858,2.315999999999999,303.4616944525289,0.20487365407930552,-0.0310250341752088
718,J122158.48-795049.1,185.4937046,-79.8469988,14.085,12.584,1.5010000000000012,138.2316895650198,0.20476579763176625,-0.03106828604807299
719,J162155.82+303314.5,245.4826108,30.5540476,16.365,14.517,1.847999999999999,359.4509702309899,0.2045809889949629,-0.031142396774372527
720,J202304.64-021515.3,305.7693387,-2.2542708,16.177,14.073,2.103999999999999,732.3612496575716,0.20406721576306297,-0.03134842668741106
721,J141848.18+122107.3,214.7007685,12.3520401,16.319,14.207,2.1119999999999983,386.63807365545364,0.20396280440879552,-0.03139029703196056
722,J143757.75-290432.3,219.4906291,-29.0756438,16.002,13.831,2.1709999999999994,496.58836071740546,0.20372515186936654,-0.031485598867462716
723,J161205.53-052505.0,243.0230734,-5.4180632,15.395,13.201,2.193999999999999,303.0594001181947,0.20372214617866713,-0.03148680418948996
724,J210812.36+870640.2,317.0515413,87.1111878,16.022,14.483,1.538999999999998,276.24083695210595,0.20353065426352795,-0.03156359499947009
725,J030713.51-384820.9,46.8063106,-38.8058188,16.214,13.91,2.3039999999999985,138.2208377922808,0.2031285128766763,-0.03172485905492867
726,J030646.67-222749.4,46.6944621,-22.4637402,16.804,15.038,1.7659999999999982,771.6022291310466,0.20303838094717302,-0.03176100315984609
727,J071958.71-724458.5,109.9946435,-72.7495924,13.814,12.155,1.6590000000000007,263.6512848442048,0.2027965374757988,-0.031857985614910767
728,J051524.50-371525.1,78.8521187,-37.2569847,16.566,14.28,2.2859999999999996,633.8177971625599,0.20265791450137974,-0.03191357527507871
729,J221854.24+723051.8,334.7260265,72.5144082,16.159,14.539,1.6199999999999992,332.05421244128195,0.20261529214493076,-0.031930667408042124
730,J044713.35-455318.6,71.8056553,-45.8885149,16.722,14.722,2.0000000000000018,663.8267846358717,0.20251998833362503,-0.03196888550648791
731,J195003.82-272428.6,297.5159506,-27.4079446,14.568,12.416,2.1519999999999992,386.4000517598309,0.20229603820012468,-0.03205869249460097
732,J001416.18+304628.6,3.5674318,30.7746114,15.446,13.125,2.3209999999999997,442.9017949839445,0.20214736510707734,-0.032118312386276604
733,J023602.99+505105.7,39.0124663,50.8515985,16.446,14.001,2.445000000000002,220.61731573020282,0.2021174073147483,-0.0321303258602475
734,J094157.89+222648.6,145.4912126,22.4468354,14.752,12.524,2.2280000000000015,353.5661182862408,0.20179539935588744,-0.032259455343145005
735,J185058.73+502533.0,282.7447171,50.4258528,14.654,12.404,2.25,420.14402292547254,0.20144062961633116,-0.03240172273671704
736,J154535.85+364407.3,236.3994,36.7353883,14.185,12.574,1.6110000000000007,82.49242389456137,0.20130486533295344,-0.03245616602367968
737,J164807.19-781525.7,252.0299634,-78.257154,14.095,12.59,1.5050000000000008,267.23959287500793,0.20128346706430883,-0.03246474701458052
738,J170626.39+392836.7,256.6099589,39.4768864,13.488,11.82,1.6679999999999993,279.2060171271386,0.2009218196726275,-0.032609772438313034
739,J015803.26-385917.3,29.5136175,-38.9881467,13.823,12.207,1.6159999999999997,168.86681142249356,0.20077893845996894,-0.032667069708764485
740,J075000.36+073600.6,117.5015204,7.6001699,16.429,14.261,2.1679999999999993,967.9984504119828,0.2006891120465128,-0.0327030912976754
741,J231332.62-532718.9,348.3859367,-53.4552652,13.989,11.961,2.0280000000000005,248.35659846277488,0.20066284291351252,-0.03271362557009677
742,J083319.60-525534.4,128.3316718,-52.9262326,13.781,12.242,1.5389999999999997,844.3814303974241,0.20032535972022922,-0.03284896082823585
743,J014349.37-335746.5,25.9557162,-33.9629256,16.289,14.073,2.216000000000001,359.5552808679077,0.2003246402226598,-0.03284924935634992
744,J142824.78-245626.6,217.1032554,-24.9407406,15.806,13.955,1.850999999999999,439.56796971571987,0.20029098518890917,-0.032862745473403954
745,J072209.56-603104.0,110.5398644,-60.517798,14.303,12.802,1.5010000000000012,313.73874481804125,0.20020753139205488,-0.03289621155812977
746,J154236.95+304124.0,235.65399,30.6900216,16.585,14.69,1.8950000000000014,797.0796697946824,0.20002944094045025,-0.032967628202631494
747,J232858.14-361606.0,352.2422786,-36.2683424,16.168,14.298,1.8699999999999992,551.5260646605924,0.19997559616163124,-0.03298922067652632
748,J044921.08-551339.9,72.33786,-55.2277564,16.445,14.857,1.588000000000001,55.154328932550705,0.19981939602942766,-0.03305185901121632
749,J165446.79+431919.5,253.6949828,43.3220992,16.152,14.026,2.1260000000000012,386.39487574241974,0.19977619170503663,-0.033069184521080375
750,J214014.09-460917.7,325.0587112,-46.1549417,14.983,13.411,1.572000000000001,249.56161563830284,0.1996398074202808,-0.03312387643685838
751,J152657.68+010923.3,231.7403369,1.1564841,13.97,12.304,1.6660000000000004,275.81152985326776,0.1995159213643621,-0.033173556396309034
752,J160500.52+615426.7,241.252204,61.9074431,13.417,11.566,1.850999999999999,199.24858845171275,0.1993582178321322,-0.03323679761444537
753,J002643.17-253220.7,6.6798916,-25.5390865,15.657,14.116,1.5410000000000004,524.218465909014,0.199182577340188,-0.03330723179247269
754,J064310.69-672546.0,100.7945604,-67.4294523,16.374,14.847,1.5269999999999992,223.16361710637332,0.19911936033770028,-0.03333258265296213
755,J113126.50-364017.4,172.8604567,-36.6715237,16.263,14.377,1.886000000000001,663.7175604125598,0.19898691605071195,-0.03338569457712709
756,J121351.71-111726.6,183.46546,-11.2907389,16.47,14.453,2.0169999999999995,965.2626585546548,0.19894593359542567,-0.033402129087869326
757,J200830.68-042202.3,302.1278407,-4.3673205,13.641,11.944,1.6969999999999992,173.78722622793657,0.19839939844245766,-0.03362129696787369
758,J053251.26-291122.1,83.2136044,-29.1894845,15.721,13.358,2.3629999999999995,344.28040896920055,0.1982763057341312,-0.033670658784366925
759,J095909.57-730754.4,149.789897,-73.1317944,14.11,12.051,2.0589999999999993,377.71947262485685,0.1982449096648379,-0.033683249026568385
760,J140432.20+360907.6,211.1341826,36.1521279,16.227,14.145,2.0820000000000007,275.6174885597792,0.19823368930971208,-0.03368774853850731
761,J230636.58-650119.3,346.6524339,-65.0220538,13.935,12.322,1.6130000000000013,319.69985924300937,0.19821593667803175,-0.033694867580400134
762,J031204.91-375426.5,48.0204799,-37.907369,16.482,14.267,2.215,193.19679086361657,0.19813080452052317,-0.033729006710115805
763,J012210.37+114549.9,20.5432271,11.7638736,15.931,14.111,1.8199999999999985,220.31114361284588,0.19808931878123812,-0.033745643044448825
764,J204559.18-575549.7,311.4966137,-57.9304953,16.806,14.881,1.9250000000000007,275.835095664058,0.19757507342024988,-0.03395186228754382
765,J141012.05-230859.8,212.5502447,-23.1499653,13.889,11.926,1.9629999999999992,27.65863337187866,0.19699337396783556,-0.03418513152026015
766,J204833.16-291209.9,312.1381707,-29.202754,14.206,12.528,1.677999999999999,83.5224520712844,0.1969457801062884,-0.03420421729302309
767,J043447.69-482629.6,68.6987335,-48.4415756,15.216,12.967,2.2489999999999988,190.06577808748213,0.19690276216751396,-0.03422146805977094
768,J204728.74-430852.3,311.8697706,-43.1478854,15.391,13.123,2.2680000000000007,331.1872582090078,0.19675606814034147,-0.03428029431965579
769,J222002.70+393201.3,335.0112616,39.5337222,15.291,13.146,2.1449999999999996,512.659731205797,0.19672462954991018,-0.03429290161340026
770,J053957.59-685415.0,84.989993,-68.9041677,13.936,12.426,1.5099999999999998,165.33904560024533,0.1967098906249418,-0.034298812118737976
771,J191013.03+284108.6,287.5543317,28.6857258,16.184,14.247,1.9370000000000012,506.8648735116688,0.1966856367104205,-0.0343085382616925
772,J141444.58-485329.0,213.6857652,-48.8914101,14.539,12.745,1.7940000000000005,387.17696212455616,0.19665342832573088,-0.034321454253193606
773,J211707.80+073824.3,319.2825389,7.640105,13.816,12.062,1.7540000000000013,309.0792778560219,0.19663584008162116,-0.03432850737347981
774,J015631.13-414820.7,29.129747,-41.8057571,16.656,14.578,2.0779999999999994,442.0,0.19663028393974388,-0.034330735460419204
775,J183603.64-305642.0,279.0151794,-30.9450041,13.988,12.393,1.5949999999999989,456.9682702332844,0.19577648298956324,-0.034673121020031616
776,J172136.36+552222.2,260.401536,55.3728422,15.042,13.385,1.657,110.02272492535349,0.19568466131183757,-0.03470994273650546
777,J093854.20-135853.3,144.7258518,-13.9814834,15.223,12.843,2.380000000000001,275.9365869180816,0.19563897524781634,-0.034728263457035335
778,J141112.85-354257.2,212.8035618,-35.7159076,14.313,12.768,1.545,439.1924407364043,0.1955839030174519,-0.0347503481553581
779,J134243.85-133032.9,205.6827462,-13.5091429,15.397,13.888,1.5090000000000003,82.87339742040264,0.195579200678059,-0.03475223385612264
780,J120558.19-323422.5,181.4924857,-32.5729424,16.687,14.82,1.8670000000000009,634.3153789716911,0.19545272752426301,-0.03480295127630029
781,J175159.20-121249.4,267.9966674,-12.2137382,13.877,12.028,1.8490000000000002,221.35265979879256,0.19517952929500423,-0.03491250740714097
782,J214832.45-333855.5,327.1352091,-33.6487663,15.036,13.521,1.5149999999999988,193.00259065618783,0.19500325332355023,-0.03498319642092074
783,J230709.85-315508.6,346.7910595,-31.9190714,14.773,12.621,2.1519999999999992,330.65087327875,0.19495877040639173,-0.03500103466352433
784,J161113.77+440058.1,242.8073782,44.0161549,16.327,14.234,2.0930000000000017,496.4876634922564,0.19491136779198864,-0.035020043743633766
785,J023207.88+723759.6,38.0328524,72.6332431,14.336,12.311,2.0250000000000004,573.6314147603842,0.19485625303130033,-0.03504214549718321
786,J110535.41-691324.2,166.3975734,-69.2233944,16.008,14.434,1.5739999999999998,911.1267749331045,0.19460332657922516,-0.03514357237521165
787,J152230.55-013420.0,230.6273103,-1.5722226,14.288,12.212,2.0760000000000005,360.83514241270905,0.19436123444072032,-0.035240654549109685
788,J190617.88+700641.6,286.5745189,70.1115721,15.317,13.709,1.6080000000000005,82.97590011563598,0.19428103433906527,-0.03527281585869868
789,J223512.76-442542.6,338.8032034,-44.4285023,14.451,12.937,1.5140000000000011,547.2440040786194,0.194230438633144,-0.035293105411061176
790,J175307.95+584846.7,268.2831578,58.8129861,13.543,11.852,1.690999999999999,326.8088126106761,0.19378331861027634,-0.03547240649899164
791,J143337.66+315550.4,218.4069436,31.9306843,16.792,14.9,1.8920000000000012,413.0302652348857,0.19352467318330063,-0.03557612676217187
792,J152559.57+401251.7,231.4982182,40.2143643,16.652,14.69,1.9620000000000015,276.58814146669414,0.19347291343089057,-0.035596883112689603
793,J145851.72+563029.8,224.7155009,56.5083046,16.437,14.613,1.8240000000000016,387.0710529088942,0.1934359743496387,-0.03561169617655807
794,J071824.43+065252.1,109.6018271,6.8811551,15.632,13.53,2.1020000000000003,984.7339742285731,0.1934057111848737,-0.035623832108945486
795,J193842.51+643142.8,294.6771614,64.5285592,15.397,13.132,2.2650000000000006,359.5622338344226,0.19329691173031988,-0.035667462140189954
796,J164817.32+564540.7,252.072192,56.7613137,16.831,14.813,2.017999999999999,275.9365869180816,0.1932681866392996,-0.03567898128450786
797,J192002.15+020523.0,290.0089597,2.0897483,15.538,13.394,2.144,799.7530868961995,0.19324454595796814,-0.03568846151278071
798,J003831.45+213053.5,9.6310624,21.5148868,15.621,13.383,2.2380000000000013,794.0887859679168,0.19314290224173317,-0.03572922199759493
799,J014329.37-451724.2,25.8723751,-45.2900821,15.749,14.217,1.532,220.8438362282271,0.19310533328916146,-0.035744287648256934
800,J185303.61-812429.0,283.2650597,-81.408071,16.151,14.52,1.6310000000000002,583.4937874562162,0.19296931051026006,-0.03579883459536953
801,J170401.05+264555.9,256.0043921,26.7655341,15.181,12.94,2.2409999999999997,251.17722826721374,0.19291811382015656,-0.03581936515039841
802,J145948.52+484724.7,224.9521827,48.7902219,14.568,12.395,2.173,55.46169849544819,0.1928224672144851,-0.03585772071395327
803,J043617.04-663138.6,69.071027,-66.5273944,14.119,12.616,1.5030000000000001,220.8008152158864,0.19238930675668584,-0.03603142383025243
804,J132541.90-030401.3,201.4246234,-3.0670298,15.412,13.208,2.2040000000000006,193.29769786523585,0.19233940555319487,-0.03605143487788476
805,J085018.10-731615.8,132.5754334,-73.2710631,15.711,14.166,1.545,414.3090633814327,0.19233559713471207,-0.03605296210445108
806,J183433.89+691942.2,278.6412133,69.3283934,14.98,13.105,1.875,82.80700453464067,0.19211198647816466,-0.036142632957781806
807,J000822.46-252724.8,2.0935909,-25.4568987,13.86,12.219,1.641,242.7364826308563,0.19210805707801648,-0.03614420869960827
808,J202138.21-133023.7,305.4092296,-13.5066097,16.218,14.071,2.1470000000000002,138.23530663329106,0.19208773120123984,-0.0361523596470783
809,J144551.68-302156.4,221.4653354,-30.3656856,13.763,12.214,1.5489999999999995,318.54983911469805,0.19184995849217878,-0.03624770967220442
810,J185233.76-784201.8,283.1406976,-78.7005149,16.119,14.532,1.5869999999999997,276.7977601065442,0.19184655827238348,-0.03624907320565701
811,J162731.81-235022.9,246.8825577,-23.8397087,14.198,12.153,2.045,305.2212312405544,0.19172343072614081,-0.036298448992618915
812,J025609.42+694303.6,44.0392802,69.7176725,16.565,14.515,2.0500000000000007,723.3622882069537,0.1915674681715544,-0.03636099205551824
813,J214823.13+012629.9,327.0963998,1.4416458,16.148,14.054,2.0939999999999994,248.21361767638777,0.1915283915057049,-0.036376662319297925
814,J004315.50-554409.8,10.8145903,-55.736058,14.29,12.742,1.5479999999999983,331.6926287996162,0.19142682800080235,-0.03641739063829885
815,J163011.22+260345.0,247.5467734,26.0625263,14.78,12.68,2.0999999999999996,333.54160160315837,0.19138622901681432,-0.03643367137193998
816,J063603.08-105432.7,99.0128428,-10.9091019,13.5,11.901,1.5990000000000002,309.3169895107606,0.1912435995089573,-0.036490867705411545
817,J151856.40+143109.7,229.7350348,14.5193705,16.484,14.612,1.8720000000000017,248.2982078066614,0.1912112302092996,-0.03650384822595937
818,J151441.23+360840.5,228.6717924,36.1446033,15.935,13.722,2.213000000000001,82.56512580987206,0.19116876416810052,-0.03652087767442436
819,J234302.80-005934.2,355.7616913,-0.9928542,13.75,12.143,1.6069999999999993,234.00213674238105,0.19089899961477308,-0.03662905685545603
820,J195316.99+814252.7,298.3208169,81.7146479,14.453,12.731,1.7219999999999995,304.2433236736675,0.1907717413389622,-0.03668008912002496
821,J174534.95+742624.0,266.3956471,74.4400153,16.461,14.839,1.621999999999998,579.0172708995821,0.19076242172418728,-0.03668382640975204
822,J170558.41+471833.1,256.4934146,47.3092082,14.241,12.608,1.6329999999999991,266.4507459175147,0.1905628526199875,-0.03676385628019002
823,J060756.80+313510.1,91.9866986,31.586142,15.429,13.595,1.8339999999999996,811.7419540716126,0.19045734546650017,-0.03680616605483039
824,J103141.75+501803.2,157.9239641,50.30091,16.57,14.635,1.9350000000000005,924.236441610046,0.19043991672676508,-0.03681315521173667
825,J003639.04-593807.0,9.1626719,-59.6353031,13.649,12.038,1.6109999999999989,221.35943621178654,0.1903076774616944,-0.03686618491938032
826,J034546.77-414911.0,56.4449086,-41.8197453,15.333,13.089,2.2439999999999998,82.49242389456137,0.18994366583594463,-0.0370121584324824
827,J060351.10+073635.5,90.9629359,7.6098775,13.436,11.591,1.8450000000000006,301.20424963801554,0.18983030183596447,-0.03705761890727444
828,J030830.13-392549.2,47.1255745,-39.4303464,15.016,12.847,2.1690000000000005,27.51363298439521,0.18973037370887577,-0.03709769141797736
829,J140350.84+490040.7,210.9618519,49.0113283,16.198,13.98,2.218,725.680370411106,0.1895936683344142,-0.03715251209500653
830,J203245.07-404408.4,308.1878098,-40.7356789,14.233,12.642,1.591000000000001,441.4034435751493,0.1894006600355666,-0.037229910995062565
831,J185818.13-300821.5,284.5755504,-30.1393315,14.373,12.846,1.5269999999999992,248.11690792850052,0.189367663783012,-0.03724314293207742
832,J125025.55-502517.9,192.606488,-50.4216631,16.738,14.955,1.7829999999999995,95.67131231461184,0.1891833287876444,-0.03731706372184901
833,J192950.99+554627.6,292.4624966,55.7743349,16.196,14.279,1.9170000000000016,972.4895886332151,0.18895379490436287,-0.03740910986803886
834,J111608.31-402230.0,169.0346496,-40.3750126,13.917,12.34,1.577,137.64083696345355,0.18878328712245612,-0.03747748576093762
835,J135743.04+193526.4,209.42935,19.5906921,15.404,13.401,2.003,165.5294535724685,0.18870825926962398,-0.037507572929818156
836,J215222.41+714025.5,328.0933892,71.6737622,15.564,14.012,1.5519999999999996,138.43771162512041,0.18870428711655146,-0.03750916581613706
837,J113717.36-504326.6,174.3223409,-50.7240694,16.899,15.177,1.7220000000000013,358.42014452315595,0.18859218809164804,-0.037554119019065024
838,J194616.38-434446.6,296.5682603,-43.7462939,14.208,12.677,1.5310000000000006,165.43578814754684,0.18843202709994877,-0.0376183457111991
839,J022249.77-623621.6,35.7073836,-62.6060036,14.511,12.984,1.5269999999999992,220.95248357961492,0.1883124427352308,-0.037666300635149697
840,J131731.45-250845.0,199.3810536,-25.1458549,16.471,14.283,2.1880000000000006,497.01609631882144,0.18810205161824284,-0.03775067027694051
841,J064138.65-592717.0,100.4110756,-59.4547284,14.71,13.202,1.508000000000001,291.83043021590464,0.18802990273699755,-0.037779602939846724
842,J211005.83-411327.9,317.5243294,-41.2244421,13.791,12.079,1.7119999999999997,330.94561486745823,0.18721565023250358,-0.03810612904567734
843,J173102.55+272010.7,262.7606501,27.3363129,14.399,12.311,2.087999999999999,312.166622174761,0.18718952571110242,-0.03811660532692024
844,J153755.74-655453.1,234.4822596,-65.9147769,13.462,11.906,1.5559999999999992,327.2308053958246,0.18711882766792487,-0.03814495618442598
845,J130203.42-325707.7,195.5142678,-32.9521577,16.048,14.197,1.850999999999999,331.5448687583628,0.18691366537898033,-0.038227228996486895
846,J010714.98-542804.6,16.8124562,-54.4679536,14.616,13.107,1.5090000000000003,82.86132994346639,0.1868801694592749,-0.038240661306688295
847,J034739.95+711709.6,56.9164809,71.2860195,13.414,11.667,1.7469999999999999,385.3894134508627,0.1868442451503542,-0.03825506743332813
848,J163900.18-675352.3,249.7507536,-67.8978642,15.348,13.847,1.5010000000000012,331.746891469988,0.18680749225430288,-0.03826980583444989
849,J193357.48-395301.2,293.4895278,-39.8836791,15.688,14.147,1.5410000000000004,192.96113598338914,0.1867922756131726,-0.03827590791033503
850,J053608.98-474847.6,84.0374518,-47.8132436,16.876,14.913,1.963000000000001,744.9463067899592,0.18675444655670864,-0.038291077866124235
851,J014715.86+314054.0,26.8160902,31.6816916,16.337,14.223,2.113999999999999,553.9187666075234,0.1863615558847435,-0.0384486322616292
852,J143642.07+373859.2,219.1752937,37.649786,15.489,13.95,1.5390000000000015,82.97590011563598,0.1861140674148525,-0.038547878436329897
853,J213042.28-381936.0,322.6761691,-38.3266715,15.733,14.056,1.6770000000000014,220.77137495608437,0.1861072660657668,-0.038550605867954724
854,J223409.16-323711.5,338.5381765,-32.6198829,16.267,14.26,2.0069999999999997,386.4052277079077,0.18608658623296093,-0.03855889875650964
855,J153022.97+690218.6,232.5957152,69.0385172,16.261,14.371,1.8899999999999988,746.0428942091735,0.18601936581815023,-0.038585855038693995
856,J033637.05-311054.8,54.1543919,-31.1818927,14.499,12.909,1.5899999999999999,55.31726674375732,0.1860051307658649,-0.038591563484370706
857,J110835.88+613936.7,167.1495153,61.6601994,16.524,14.806,1.7180000000000017,0.0,0.1858643855154202,-0.03864800420550846
858,J125718.27-192344.9,194.3261552,-19.3958103,14.185,12.683,1.5020000000000007,55.21775076911409,0.18574667150085805,-0.03869520909412044
859,J030224.98-332608.1,45.6041094,-33.4356074,15.763,13.444,2.318999999999999,110.63453348751464,0.18540430306767072,-0.03883250339856653
860,J172955.18+441541.4,262.4799247,44.261519,15.391,13.102,2.2889999999999997,166.04818577750254,0.18532312415405483,-0.03886505722479644
861,J055416.44-245514.3,88.5685373,-24.9206606,16.304,14.274,2.0299999999999994,937.465199354088,0.1850563146762866,-0.03897205138114662
862,J000311.62-530944.6,0.7984188,-53.1624127,16.495,14.648,1.8470000000000013,712.166413136705,0.18497265308089292,-0.03900560079585608
863,J132355.88-530229.7,200.9828493,-53.0415907,14.424,12.824,1.5999999999999996,385.89376776517133,0.1848687332181655,-0.039047274045747926
864,J140855.39+464117.9,212.2308267,46.6883329,15.576,13.873,1.7030000000000012,441.4091072916371,0.1847973311032794,-0.03907590724539195
865,J191712.29-393207.4,289.3012359,-39.535413,15.081,12.881,2.1999999999999993,454.2598375379448,0.18477679850185733,-0.03908414109219982
866,J063351.62-690359.2,98.4651227,-69.06646,17.0,15.178,1.8219999999999992,386.3275812053807,0.18456314741497373,-0.039169818025364345
867,J121327.14-445756.8,183.3630985,-44.9657979,15.847,13.576,2.270999999999999,220.42912693199145,0.18444504422320154,-0.03921717897922411
868,J222421.27-625230.0,336.0886644,-62.8750254,16.406,14.469,1.9369999999999994,193.8762491900439,0.18435626621051152,-0.0392527801454558
869,J172800.89+105240.0,262.003747,10.8777883,14.502,12.429,2.0730000000000004,203.83571816538927,0.184274942386613,-0.03928539208264026
870,J023907.73-454830.6,39.7822282,-45.8085146,16.199,13.894,2.3050000000000015,303.9819073563425,0.1842221829845667,-0.03930654930598443
